lat,lon,mua_vu_encoded,nam_offset,gan_bien,tổng số giờ nắng,tổng lượng mưa,độ ẩm trung bình,nhiệt độ trung bình,dien_tich,dien_tich_lag1_ss,dien_tich_lag2_ss,dien_tich_roll2_ss,dien_tich_cross,nang_suat_lag1_ss,nang_suat_lag2_ss,nang_suat_roll2_ss,nang_suat_cross,nang_suat
10.5333,106.4,0,11,0,1567.05,419.5,79.18,26.12,234.5,235.5,230.2,232.84999999999997,174.9,5.3307855626326965,5.054300608166812,5.192543085399754,3.561463693539165,5.10405117270789
10.5333,106.4,0,12,0,1617.68,211.7,76.27,26.55,234.2,234.5,235.5,234.99999999999997,183.2,5.10405117270789,5.3307855626326965,5.217418367670293,2.9126637554585155,5.210930828351836
10.5333,106.4,0,13,0,1582.47,226.7,75.94,26.19,240.0,234.2,234.5,234.34999999999997,178.8,5.210930828351836,5.10405117270789,5.157491000529863,3.9345637583892614,5.403333333333333
10.5333,106.4,0,14,0,1554.8,433.3,80.59,25.76,249.0,240.0,234.2,237.09999999999997,201.7,5.403333333333333,5.210930828351836,5.307132080842584,4.137332672285573,5.312449799196787
10.5333,106.4,0,15,0,1634.66,197.3,74.98,26.84,251.1,249.0,240.0,244.49999999999997,201.3,5.312449799196787,5.403333333333333,5.35789156626506,4.027322404371585,5.7212266029470324
10.5333,106.4,0,16,0,1491.84,511.1,80.41,25.8,254.0,251.1,249.0,250.04999999999995,207.7,5.7212266029470324,5.312449799196787,5.516838201071909,3.9903707270101108,5.850393700787402
10.5333,106.4,0,17,0,1579.24,429.0,79.05,26.39,262.1,254.0,251.1,252.54999999999995,220.2,5.850393700787402,5.7212266029470324,5.785810151867217,4.684377838328793,6.091186570011446
10.5333,106.4,0,18,0,1611.64,268.1,74.69,27.14,232.7,262.1,254.0,258.04999999999995,227.4,6.091186570011446,5.850393700787402,5.970790135399423,4.5321020228671935,6.35109583154276
10.5333,106.4,0,19,0,1620.02,183.1,75.3,25.9,235.5,232.7,262.1,247.39999999999995,286.2,6.35109583154276,6.091186570011446,6.221141200777103,4.568134171907757,6.711252653927813
10.5333,106.4,0,20,0,1651.33,239.2,76.42,26.18,233.9,235.5,232.7,234.09999999999994,274.9,6.711252653927813,6.35109583154276,6.531174242735286,4.539468897781012,6.710987601539119
10.5333,106.4,0,21,0,1673.76,170.7,74.07,27.26,232.5,233.9,235.5,234.69999999999993,283.9,6.710987601539119,6.711252653927813,6.711120127733466,4.688270517787954,6.049462365591398
10.5333,106.4,0,22,0,1506.63,547.2,81.3,26.27,234.2,232.5,233.9,233.19999999999993,292.6,6.049462365591398,6.710987601539119,6.380224983565258,4.751196172248804,5.593509820666098
10.5333,106.4,0,23,0,1513.18,321.4,78.13,26.21,235.6,234.2,232.5,233.34999999999994,290.3,5.593509820666098,6.049462365591398,5.8214860931287475,4.571133310368584,6.117572156196944
10.5333,106.4,0,24,0,1575.76,372.1,75.85,26.89,232.0,235.6,234.2,234.89999999999992,273.5,6.117572156196944,5.593509820666098,5.855540988431521,4.952102376599635,6.341810344827586
10.5333,106.4,0,25,0,1654.61,125.4,73.1,26.78,227.2,232.0,235.6,233.79999999999995,272.2,6.341810344827586,6.117572156196944,6.229691250512264,4.760837619397503,6.488116197183099
10.5333,106.4,0,26,0,1557.41,229.9,75.51,26.36,225.87,227.2,232.0,229.59999999999994,273.6,6.488116197183099,6.341810344827586,6.414963271005342,4.932017543859649,6.651923672909196
10.5333,106.4,0,27,0,1532.03,394.8,77.66,26.63,225.9,225.87,227.2,226.53499999999994,283.7415,6.651923672909196,6.488116197183099,6.5700199350461475,4.994644773499823,6.448118636564852
10.5333,106.4,0,28,0,1513.56,426.6,77.89,26.03,225.17,225.9,225.87,225.88499999999993,281.5,6.448118636564852,6.651923672909196,6.550021154737024,4.965907637655418,6.779588755162766
10.5333,106.4,0,29,0,1615.88,160.6,75.6,27.23,235.72,225.17,225.9,225.53499999999994,289.8108,6.779588755162766,6.448118636564852,6.613853695863808,5.344935385430771,6.605633802816901
10.5333,106.4,1,0,0,2102.33,1605.2,83.61,27.19,120.0,,,,156.0,,,,3.7788461538461537,2.9166666666666665
10.5333,106.4,1,1,0,2078.48,1629.6,86.18,26.73,146.5,120.0,,120.0,181.6,2.9166666666666665,,2.9166666666666665,4.051211453744494,2.4812286689419794
10.5333,106.4,1,2,0,2160.44,1398.1,83.83,27.03,130.6,146.5,120.0,133.25,205.9,2.4812286689419794,2.9166666666666665,2.698947667804323,4.205925206410879,2.330781010719755
10.5333,106.4,1,3,0,2137.13,1607.6,84.0,27.5,149.5,130.6,146.5,138.55,218.3,2.330781010719755,2.4812286689419794,2.4060048398308673,4.366468163078332,2.4501672240802677
10.5333,106.4,1,4,0,2089.17,1736.1,86.85,26.31,174.2,149.5,130.6,140.05,234.6,2.4501672240802677,2.330781010719755,2.3904741174000113,4.075021312872975,2.9638346727898965
10.5333,106.4,1,5,0,2103.18,1615.4,86.34,26.53,171.8,174.2,149.5,161.85,255.3,2.9638346727898965,2.4501672240802677,2.7070009484350823,4.282804543674109,2.5762514551804423
10.5333,106.4,1,6,0,2123.84,1438.2,85.48,26.88,155.3,171.8,174.2,173.0,261.4,2.5762514551804423,2.9638346727898965,2.7700430639851694,4.354628921193573,2.80231809401159
10.5333,106.4,1,7,0,2140.34,1339.0,81.42,27.43,166.2,155.3,171.8,163.55,244.6,2.80231809401159,2.5762514551804423,2.6892847745960164,4.87448896156991,2.985559566787004
10.5333,106.4,1,8,0,2039.3,1848.3,84.86,26.89,168.6,166.2,155.3,160.75,233.4,2.985559566787004,2.80231809401159,2.8939388303992972,5.023993144815766,3.2313167259786475
10.5333,106.4,1,9,0,2147.63,1436.5,83.68,27.05,181.5,168.6,166.2,167.39999999999998,230.2,3.2313167259786475,2.985559566787004,3.1084381463828255,5.054300608166812,3.746556473829201
10.5333,106.4,1,10,0,2126.5,1472.8,83.79,27.13,174.9,181.5,168.6,175.05,235.5,3.746556473829201,3.2313167259786475,3.4889365999039246,5.3307855626326965,3.561463693539165
10.5333,106.4,1,11,0,2064.67,1726.0,86.06,26.67,183.2,174.9,181.5,178.2,234.5,3.561463693539165,3.746556473829201,3.654010083684183,5.10405117270789,2.9126637554585155
10.5333,106.4,1,12,0,1904.76,1823.3,86.13,26.76,178.8,183.2,174.9,179.05,234.2,2.9126637554585155,3.561463693539165,3.2370637244988405,5.210930828351836,3.9345637583892614
10.5333,106.4,1,13,0,2058.5,1621.7,85.9,26.64,201.7,178.8,183.2,181.0,240.0,3.9345637583892614,2.9126637554585155,3.4236137569238885,5.403333333333333,4.137332672285573
10.5333,106.4,1,14,0,1987.9,1752.6,86.04,26.84,201.3,201.7,178.8,190.25,249.0,4.137332672285573,3.9345637583892614,4.035948215337417,5.312449799196787,4.027322404371585
10.5333,106.4,1,15,0,2081.13,1722.4,83.84,27.48,207.7,201.3,201.7,201.5,251.1,4.027322404371585,4.137332672285573,4.082327538328579,5.7212266029470324,3.9903707270101108
10.5333,106.4,1,16,0,2068.4,1652.2,85.82,26.7,220.2,207.7,201.3,204.5,254.0,3.9903707270101108,4.027322404371585,4.008846565690848,5.850393700787402,4.684377838328793
10.5333,106.4,1,17,0,2052.01,1690.0,85.78,26.72,227.4,220.2,207.7,213.95,262.1,4.684377838328793,3.9903707270101108,4.337374282669452,6.091186570011446,4.5321020228671935
10.5333,106.4,1,18,0,1996.15,1634.7,85.85,26.89,286.2,227.4,220.2,223.8,232.7,4.5321020228671935,4.684377838328793,4.608239930597993,6.35109583154276,4.568134171907757
10.5333,106.4,1,19,0,2106.28,1501.4,84.55,27.2,274.9,286.2,227.4,256.79999999999995,235.5,4.568134171907757,4.5321020228671935,4.550118097387475,6.711252653927813,4.539468897781012
10.5333,106.4,1,20,0,2211.04,1334.0,81.94,27.65,283.9,274.9,286.2,280.54999999999995,233.9,4.539468897781012,4.568134171907757,4.553801534844384,6.710987601539119,4.688270517787954
10.5333,106.4,1,21,0,2025.42,1654.5,83.49,27.52,292.6,283.9,274.9,279.4,232.5,4.688270517787954,4.539468897781012,4.613869707784483,6.049462365591398,4.751196172248804
10.5333,106.4,1,22,0,1919.95,2257.8,86.09,27.02,290.3,292.6,283.9,288.25,234.2,4.751196172248804,4.688270517787954,4.719733345018379,5.593509820666098,4.571133310368584
10.5333,106.4,1,23,0,1943.98,1692.4,84.89,27.05,273.5,290.3,292.6,291.45,235.6,4.571133310368584,4.751196172248804,4.661164741308694,6.117572156196944,4.952102376599635
10.5333,106.4,1,24,0,2034.56,1595.0,84.63,27.49,272.2,273.5,290.3,281.9,232.0,4.952102376599635,4.571133310368584,4.761617843484109,6.341810344827586,4.760837619397503
10.5333,106.4,1,25,0,1930.39,2151.9,85.59,27.4,273.6,272.2,273.5,272.84999999999997,227.2,4.760837619397503,4.952102376599635,4.856469997998569,6.488116197183099,4.932017543859649
10.5333,106.4,1,26,0,1946.61,1984.1,86.58,27.07,283.7415,273.6,272.2,272.9,225.87,4.932017543859649,4.760837619397503,4.846427581628576,6.651923672909196,4.994644773499823
10.5333,106.4,1,27,0,1858.92,2088.0,87.24,26.61,281.5,283.7415,273.6,278.67075,225.9,4.994644773499823,4.932017543859649,4.963331158679736,6.448118636564852,4.965907637655418
10.5333,106.4,1,28,0,1986.34,2032.4,85.72,27.31,289.8108,281.5,283.7415,282.62074999999993,225.17,4.965907637655418,4.994644773499823,4.980276205577621,6.779588755162766,5.344935385430771
10.5333,106.4,1,29,0,1975.2,1790.8,84.07,27.7,302.09,289.8108,281.5,285.6554,235.72,5.344935385430771,4.965907637655418,5.155421511543095,6.605633802816901,5.492800158893045
